Model,Title,Price,Year,Fuel,Mileage,Gearbox,url
V70,Volvo V70 D3 Aut R-Design Läder Drag,144 900 kr,2013,Diesel,12 000 - 12 499 mil,Automat,/annons/stockholm/volvo_v70_d3_aut_r_design_lader_drag/92360352
V70,Volvo V70 2.4 170 Sport Edition,34 900 kr,2006,Bensin,25 000 - 25 499 mil,Manuell,/annons/stockholm/volvo_v70_2_4_170_sport_edition/94640796
V70,Volvo V70 2.5T 231hk Flexifuel Summum Nybesiktigad,72 000 kr,2010,Miljöbränsle/Hybrid,23 000 - 23 499 mil,Automat,/annons/stockholm/volvo_v70_2_5t_231hk_flexifuel_summum_nybesiktigad/94639427
V70,Volvo V70 D5 Summum Kamrem bytt Sv-såld 185hk,29 900 kr,2007,Diesel,26 500 - 26 999 mil,Manuell,/annons/stockholm/volvo_v70_d5_summum_kamrem_bytt_sv_sald_185hk/94638501
V70,"Volvo V70 2.4D Manuell, 175hk Summum",79 900 kr,2010,Diesel,28 000 - 28 499 mil,Manuell,/annons/stockholm/volvo_v70_2_4d_manuell__175hk_summum/94637651
V70,Volvo V70 2.5T Flexifuel Ny Besiktigad Ny Servad 231hk,75 000 kr,2010,Miljöbränsle/Hybrid,21 000 - 21 499 mil,Automat,/annons/sodermanland/volvo_v70_2_5t_flexifuel_ny_besiktigad_ny_servad_231hk/94636599
V70,Volvo V70 D4 AWD Sport Edition Business E,214 100 kr,2015,Diesel,11 000 - 11 499 mil,Automat,/annons/sodermanland/volvo_v70_d4_awd_sport_edition_business_e/94634955
V70,Volvo V70 2.4,17 500 kr,2002,Bensin,30 000 - 34 999 mil,Manuell,/annons/stockholm/volvo_v70_2_4/94634590
V70,Volvo V70 2.0 Momentum 145hk Drag 1405kr Årskatt Miljöklass,51 900 kr,2008,Miljöbränsle/Hybrid,22 000 - 22 499 mil,Manuell,/annons/stockholm/volvo_v70_2_0_momentum_145hk_drag_1405kr_arskatt_miljoklass/94349820
V70,Volvo V70 2.4 140hk Business /,17 900 kr,2003,Bensin,30 000 - 34 999 mil,Manuell,/annons/stockholm/volvo_v70_2_4_140hk_business__/94634238
V70,Volvo V70 2.4,20 000 kr,2002,Bensin,35 000 - 39 999 mil,Manuell,/annons/stockholm/volvo_v70_2_4/94631747
V70,Volvo V70 D5 Momentum 185hk Besiktad Servad Dragkrok,44 900 kr,2008,Diesel,30 000 - 34 999 mil,Manuell,/annons/stockholm/volvo_v70_d5_momentum_185hk_besiktad_servad_dragkrok/92989738
V70,Volvo V70 2.4 Business,8 000 kr,2003,Bensin,35 000 - 39 999 mil,Manuell,/annons/vastmanland/volvo_v70_2_4_business/94630176
V70,V70 med bensinvärmare,19 000 kr,2001,Bensin,26 500 - 26 999 mil,Automat,/annons/uppsala/v70_med_bensinvarmare/94627075
V70,Volvo V70 2.5T Flexifuel DRIVe Geartronic,112 000 kr,2011,Miljöbränsle/Hybrid,15 500 - 15 999 mil,Automat,/annons/gotland/volvo_v70_2_5t_flexifuel_drive_geartronic/94626415
V70,Volvo V70 2.5T Flexifuel Momentum Drag S&V-Hjul 231hk,84 900 kr,2010,Bensin,15 000 - 15 499 mil,Manuell,/annons/vastmanland/volvo_v70_2_5t_flexifuel_momentum_drag_s_v_hjul_231hk/94622764
V70,Volvo V70 D2 Momentum,65 000 kr,2013,Diesel,30 000 - 34 999 mil,Automat,/annons/stockholm/volvo_v70_d2_momentum/94142578
V70,Volvo V70 D4 S/S Momentum Business E (DRAGKROK),189 900 kr,2015,Diesel,10 500 - 10 999 mil,Automat,/annons/stockholm/volvo_v70_d4_s_s_momentum_business_e__dragkrok_/94621479
V70,Volvo V70 T4F Summum,144 500 kr,2012,Miljöbränsle/Hybrid,12 000 - 12 499 mil,Automat,/annons/sodermanland/volvo_v70_t4f_summum/94621462
V70,Volvo V70 2.5 FT AFV Bi-Fuel Geartronic,51 900 kr,2012,Miljöbränsle/Hybrid,30 000 - 34 999 mil,Automat,/annons/stockholm/volvo_v70_2_5_ft_afv_bi_fuel_geartronic/94620180
V70,Volvo V70 2.4D Geartronic Kinetic,,2008,Diesel,30 000 - 34 999 mil,Automat,/annons/stockholm/volvo_v70_2_4d_geartronic_kinetic/94619593
V70,Volvo V70 D5 Momentum 185hk R-DESIGN,69 900 kr,2008,Diesel,18 500 - 18 999 mil,Manuell,/annons/stockholm/volvo_v70_d5_momentum_185hk_r_design/94620605
V70,"Volvo V70 2,4 KINETIC | 140 HK | DRAGKROK",34 900 kr,2005,Bensin,35 000 - 39 999 mil,Manuell,/annons/stockholm/volvo_v70_2_4_kinetic___140_hk___dragkrok/94619984
V70,Volvo V70 2.5 T Aut | Summum | Helskinn | Drag | DVD-Sk | So,94 900 kr,2010,Bensin,16 500 - 16 999 mil,Automat,/annons/stockholm/volvo_v70_2_5_t_aut___summum___helskinn___drag___dvd_sk___so/94619629
V70,Volvo v70,23 000 kr,2003,Bensin,27 000 - 27 499 mil,Manuell,/annons/sodermanland/volvo_v70/94618145
V70,Volvo V70 2.0 Flexifuel Kinetic 145hk,74 900 kr,2010,Miljöbränsle/Hybrid,13 500 - 13 999 mil,Manuell,/annons/vastmanland/volvo_v70_2_0_flexifuel_kinetic_145hk/94618602
V70,Volvo V70 D4 Geartronic Momentum 163hk VOC Navi Drag Keyless,128 900 kr,2013,Diesel,16 500 - 16 999 mil,Automat,/annons/vastmanland/volvo_v70_d4_geartronic_momentum_163hk_voc_navi_drag_keyless/94617166
V70,Volvo V70 165hkr,4 900 kr,1999,Bensin,35 000 - 39 999 mil,Manuell,/annons/uppsala/volvo_v70_165hkr/94608891
V70,V70 t5,10 000 kr,2004,Bensin,30 000 - 34 999 mil,Manuell,/annons/sodermanland/v70_t5/94607330
V70,Volvo V70 2.0D (136HK) NYBESIKTIGAD,54 900 kr,2009,Diesel,22 500 - 22 999 mil,Manuell,/annons/stockholm/volvo_v70_2_0d__136hk__nybesiktigad/85175524
V70,Volvo V70 D2 Geartronic Momentum,90 000 kr,2013,Diesel,20 000 - 20 499 mil,Automat,/annons/stockholm/volvo_v70_d2_geartronic_momentum/94601324
V70,Volvo V70 D4 AWD Momentum Aut Läder Drag LM S+V-hjul,159 900 kr,2013,Diesel,10 000 - 10 499 mil,Automat,/annons/stockholm/volvo_v70_d4_awd_momentum_aut_lader_drag_lm_s_v_hjul/93339271
V70,Volvo V70 2.4 för den händige,5 000 kr,2000,Bensin,29 500 - 29 999 mil,Manuell,/annons/vastmanland/volvo_v70_2_4_for_den_handige/94594062
V70,Volvo V70 2.4 Automat Kinetic 170hk,34 900 kr,2005,Bensin,25 500 - 25 999 mil,Automat,/annons/sodermanland/volvo_v70_2_4_automat_kinetic_170hk/94592749
V70,Volvo V70 2.4 GLT Automat,14 000 kr,1999,Bensin,40 000 - 44 999 mil,Automat,/annons/stockholm/volvo_v70_2_4_glt_automat/94591609
V70,"Volvo V70 D4 Momentum, Dynamic Edition",125 000 kr,2013,Diesel,13 500 - 13 999 mil,Manuell,/annons/stockholm/volvo_v70_d4_momentum__dynamic_edition/94590920
V70,"Volvo V70 2.5T DRIVe Geartronic Momentum, R-Design 231hk N-v",139 000 kr,2011,Miljöbränsle/Hybrid,15 500 - 15 999 mil,Automat,/annons/sodermanland/volvo_v70_2_5t_drive_geartronic_momentum__r_design_231hk_n_v/92389265
V70,Volvo V70 2.4 Automat Business,18 000 kr,2002,Bensin,28 000 - 28 499 mil,Automat,/annons/stockholm/volvo_v70_2_4_automat_business/94588338
V70,Volvo V70 D3 SUMMUM NYSERVAD DRAGKROK 163hk,79 800 kr,2011,Diesel,20 500 - 20 999 mil,Automat,/annons/stockholm/volvo_v70_d3_summum_nyservad_dragkrok_163hk/94587732
V70,Volvo V70 2.4D Momentum 175hk 6 Växel,73 500 kr,2010,Diesel,20 000 - 20 499 mil,Manuell,/annons/vastmanland/volvo_v70_2_4d_momentum_175hk_6_vaxel/94587068
V70,Volvo V70 2.4 CNG Momentum 140hk Darg,19 900 kr,2005,Miljöbränsle/Hybrid,30 000 - 34 999 mil,Manuell,/annons/stockholm/volvo_v70_2_4_cng_momentum_140hk_darg/94585960
V70,Volvo V70 T4 R-Design M-Värm Drag 180hk,124 900 kr,2011,Bensin,13 500 - 13 999 mil,Manuell,/annons/uppsala/volvo_v70_t4_r_design_m_varm_drag_180hk/94585835
V70,Volvo V70 2.0 145HK Momentum Drag Läder PDC M-Värmare Nybes,49 900 kr(39 920 kr ex. moms),2009,Miljöbränsle/Hybrid,22 500 - 22 999 mil,Manuell,/annons/stockholm/volvo_v70_2_0_145hk_momentum_drag_lader_pdc_m_varmare_nybes/94064465
V70,Volvo V70 (motorn har gått 15 000 mil),42 000 kr,2011,Bensin,35 000 - 39 999 mil,Automat,/annons/stockholm/volvo_v70__motorn_har_gatt_15_000_mil_/94585683
V70,Volvo V70 D3 Diesel,98 000 kr,2011,Diesel,16 500 - 16 999 mil,Manuell,/annons/stockholm/volvo_v70_d3_diesel/94585216
V70,Volvo V70 D4 AWD Automat Momentum Classic 181hk Drag,185 000 kr,2016,Diesel,12 000 - 12 499 mil,Automat,/annons/uppsala/volvo_v70_d4_awd_automat_momentum_classic_181hk_drag/94058009
V70,Volvo V70 D4 R-Design Hi-Tech VOC,139 900 kr,2013,Diesel,15 000 - 15 499 mil,Manuell,/annons/stockholm/volvo_v70_d4_r_design_hi_tech_voc/94582144
V70,Volvo V70 D5 AWD/ SUMMUM/ POLESTAR 215HK/ AUTO,69 900 kr,2008,Diesel,30 000 - 34 999 mil,Automat,/annons/stockholm/volvo_v70_d5_awd__summum__polestar_215hk__auto/94487909
V70,Volvo V70 2.5FT/ GEARTRONIC/ AUTO/ SPORT 200HK/ LÅGSKATT,64 900 kr,2009,Miljöbränsle/Hybrid,40 000 - 44 999 mil,Automat,/annons/stockholm/volvo_v70_2_5ft__geartronic__auto__sport_200hk__lagskatt/94250175
V70,Volvo V70 D4 AWD Geartronic Momentum,135 000 kr,2014,Diesel,19 500 - 19 999 mil,Automat,/annons/stockholm/volvo_v70_d4_awd_geartronic_momentum/94581897
V70,"Volvo V70 2.5T 231hk, R-Design ny kamrem",96 000 kr,2011,Bensin,18 500 - 18 999 mil,Automat,/annons/stockholm/volvo_v70_2_5t_231hk__r_design_ny_kamrem/94581009
V70,Volvo V70 II 1.6D DRIVe Momentum | S+V Hjul | Delläder,92 900 kr,2012,Diesel,17 500 - 17 999 mil,Manuell,/annons/stockholm/volvo_v70_ii_1_6d_drive_momentum___s_v_hjul___dellader/94377086
V70,Volvo V70 2.5FT Flexifuel Summum | R-Optik | M-Värm | Drag,84 800 kr,2010,Bensin,17 000 - 17 499 mil,Manuell,/annons/sodermanland/volvo_v70_2_5ft_flexifuel_summum___r_optik___m_varm___drag/94580768
V70,Volvo V70 T5 Automat 250hk,22 900 kr,2001,Bensin,22 500 - 22 999 mil,Automat,/annons/stockholm/volvo_v70_t5_automat_250hk/94579733
V70,Volvo V70 D4 S/S Momentum Business E II,169 000 kr,2015,Diesel,12 500 - 12 999 mil,Automat,/annons/sodermanland/volvo_v70_d4_s_s_momentum_business_e_ii/94578913
V70,Volvo V70 D4 AWD Geartronic VOC AUT NAVI BLUETOOTH Euro 6,125 000 kr(100 000 kr ex. moms),2016,Diesel,25 000 - 25 499 mil,Automat,/annons/stockholm/volvo_v70_d4_awd_geartronic_voc_aut_navi_bluetooth_euro_6/94578610
V70,Volvo V70 2.4 BUSINSS 170HK DRAG GPS NY BESIKTAD NY SERVAD,49 900 kr,2005,Bensin,21 500 - 21 999 mil,Manuell,/annons/sodermanland/volvo_v70_2_4_businss_170hk_drag_gps_ny_besiktad_ny_servad/94578121
V70,Volvo V70 D3 Momentum Classic Drag/Pvärm/VOC,169 900 kr,2016,Diesel,14 000 - 14 499 mil,Automat,/annons/stockholm/volvo_v70_d3_momentum_classic_drag_pvarm_voc/94577070
V70,Volvo V70 D3 Momentum En ägare Drag,84 900 kr,2011,Diesel,18 000 - 18 499 mil,Manuell,/annons/sodermanland/volvo_v70_d3_momentum_en_agare_drag/94575608
V70,Volvo V70 2.0 Flexifuel Kinetic,69 000 kr,2010,Miljöbränsle/Hybrid,15 500 - 15 999 mil,Manuell,/annons/stockholm/volvo_v70_2_0_flexifuel_kinetic/94573969
V70,Volvo V70 2.0 Flexifuel Kinetic 145hk,54 900 kr,2009,Miljöbränsle/Hybrid,18 000 - 18 499 mil,Manuell,/annons/stockholm/volvo_v70_2_0_flexifuel_kinetic_145hk/94573163
V70,Volvo V70 2.4 Business 170hk Drag/Läderklädsel/Vinterdäck,19 900 kr,2003,Bensin,30 000 - 34 999 mil,Manuell,/annons/stockholm/volvo_v70_2_4_business_170hk_drag_laderkladsel_vinterdack/94572724
V70,Volvo V70 D4 AWD Geartronic Momentum 181hk Värmare Dragkrok,159 900 kr,2014,Diesel,15 000 - 15 499 mil,Automat,/annons/stockholm/volvo_v70_d4_awd_geartronic_momentum_181hk_varmare_dragkrok/94570112
V70,Volvo V70 2.0 FLEXIFUEL MOMENTUM NYBESIKTAD DRAGKROK 145HK,49 900 kr,2008,Miljöbränsle/Hybrid,21 000 - 21 499 mil,Manuell,/annons/stockholm/volvo_v70_2_0_flexifuel_momentum_nybesiktad_dragkrok_145hk/94567503
V70,Volvo V70 2.5T Automat Kinetic 210hk / Nyservad / 2 Brukare,53 900 kr,2006,Bensin,16 000 - 16 499 mil,Automat,/annons/sodermanland/volvo_v70_2_5t_automat_kinetic_210hk___nyservad___2_brukare/94567401
V70,Volvo V70 2.0 Momentum 145hk Aut/PDC/Bluetooth/VHjul,93 900 kr,2009,Miljöbränsle/Hybrid,11 500 - 11 999 mil,Automat,/annons/stockholm/volvo_v70_2_0_momentum_145hk_aut_pdc_bluetooth_vhjul/94330875
V70,Volvo V70 D2 | Automat | Kinetic,125 000 kr,2014,Diesel,17 000 - 17 499 mil,Automat,/annons/stockholm/volvo_v70_d2___automat___kinetic/94563174
V70,Volvo V70 2.5 T FLEXIFUEL R-DESIGN M-VÄRM DRAG,104 900 kr,2011,Miljöbränsle/Hybrid,17 000 - 17 499 mil,Automat,/annons/sodermanland/volvo_v70_2_5_t_flexifuel_r_design_m_varm_drag/94160712
V70,Volvo V70 D4 Momentum Helskinn-Drag-Värmare 163hk,139 900 kr,2013,Diesel,11 500 - 11 999 mil,Manuell,/annons/sodermanland/volvo_v70_d4_momentum_helskinn_drag_varmare_163hk/94562582
V70,Volvo V70 D4 AWD 181Hk Summum PRO VOC,139 900 kr,2014,Diesel,22 500 - 22 999 mil,Automat,/annons/stockholm/volvo_v70_d4_awd_181hk_summum_pro_voc/93948819
V70,Volvo V70 2.5T AUT Nyserv Nybes Drag M-värm 200hk,94 800 kr,2009,Miljöbränsle/Hybrid,15 000 - 15 499 mil,Automat,/annons/stockholm/volvo_v70_2_5t_aut_nyserv_nybes_drag_m_varm_200hk/94561373
V70,Volvo V70 2.4 Automat Business 140hk,36 900 kr,2006,Bensin,24 500 - 24 999 mil,Automat,/annons/stockholm/volvo_v70_2_4_automat_business_140hk/94560003
V70,Volvo V70 2.5FT Flexifuel Summum,55 000 kr,2009,Miljöbränsle/Hybrid,20 000 - 20 499 mil,Manuell,/annons/uppsala/volvo_v70_2_5ft_flexifuel_summum/94558968
V70,Volvo V70 Ny besiktigad Ny Servad 2.4 170hk,29 000 kr,2001,Bensin,21 000 - 21 499 mil,Manuell,/annons/sodermanland/volvo_v70_ny_besiktigad_ny_servad_2_4_170hk/94558623
V70,Volvo V70 D2 Kinetic Dragkrok 6 Mån Garanti,144 985 kr,2015,Diesel,10 500 - 10 999 mil,Manuell,/annons/stockholm/volvo_v70_d2_kinetic_dragkrok_6_man_garanti/94303775
V70,Volvo V70 AUT/170hk/DRAG/HEL-SKINN,29 900 kr,2004,Bensin,27 500 - 27 999 mil,Automat,/annons/stockholm/volvo_v70_aut_170hk_drag_hel_skinn/94556153
V70,Volvo V70 1.6D DRIVe Momentum,63 000 kr,2011,Diesel,21 500 - 21 999 mil,Manuell,/annons/stockholm/volvo_v70_1_6d_drive_momentum/94554042
V70,Volvo V70 D4 | Momentum | Drag | EU6 | S&V-Hjul,158 800 kr,2014,Diesel,13 000 - 13 499 mil,Automat,/annons/uppsala/volvo_v70_d4___momentum___drag___eu6___s_v_hjul/94223251
V70,Volvo V70 2.5T Flexifuel R-Design 231hk Värmare drag,87 000 kr,2011,Miljöbränsle/Hybrid,21 500 - 21 999 mil,Manuell,/annons/uppsala/volvo_v70_2_5t_flexifuel_r_design_231hk_varmare_drag/94552401
V70,"Volvo V70 2.5T AWD Automat Business 210hk,Ny besiktigad",39 900 kr,2004,Bensin,22 500 - 22 999 mil,Automat,/annons/stockholm/volvo_v70_2_5t_awd_automat_business_210hk_ny_besiktigad/94550801
V70,Volvo V70 2.4D Geartronic Summum 175hk Skinn/Dragkrok/Blueto,93 900 kr,2010,Diesel,20 000 - 20 499 mil,Automat,/annons/sodermanland/volvo_v70_2_4d_geartronic_summum_175hk_skinn_dragkrok_blueto/94550774
V70,Volvo V70 D5 AWD Momentum Xenon 185hk 0% RÄNTA,84 900 kr,2009,Diesel,20 000 - 20 499 mil,Manuell,/annons/stockholm/volvo_v70_d5_awd_momentum_xenon_185hk_0__ranta/94550255
V70,Volvo V70 2.4t,9 000 kr,2002,Bensin,25 500 - 25 999 mil,Manuell,/annons/sodermanland/volvo_v70_2_4t/94549417
V70,Volvo V70 2.5T Automat Business,7 000 kr,2004,Bensin,30 000 - 34 999 mil,Automat,/annons/uppsala/volvo_v70_2_5t_automat_business/94548790
V70,Volvo V70 D4 Geartronic Momentum Euro 6 181hk,159 000 kr,2014,Diesel,14 000 - 14 499 mil,Automat,/annons/stockholm/volvo_v70_d4_geartronic_momentum_euro_6_181hk/94547966
V70,Volvo V70 D5,65 000 kr,2008,Diesel,28 500 - 28 999 mil,Automat,/annons/uppsala/volvo_v70_d5/94538626
V70,Volvo V70 D3 163 HK MOMENTUM DRAG D-VÄRM KAMREM BYTT,84 900 kr,2012,Diesel,24 000 - 24 499 mil,Manuell,/annons/stockholm/volvo_v70_d3_163_hk_momentum_drag_d_varm_kamrem_bytt/94536749
V70,"Volvo V70n 2,4 Sport edition chippad",25 000 kr,2005,Bensin,28 000 - 28 499 mil,Manuell,/annons/vastmanland/volvo_v70n_2_4_sport_edition_chippad/94186732
V70,Volvo V70 D4 AWD R-Design 163hk D-Värmare P-Sens Fullservad,159 800 kr,2013,Diesel,15 500 - 15 999 mil,Automat,/annons/stockholm/volvo_v70_d4_awd_r_design_163hk_d_varmare_p_sens_fullservad/94535331
V70,Volvo V70 D2 | Summum | SoV | Manuell | 115hk,98 000 kr,2012,Diesel,18 000 - 18 499 mil,Manuell,/annons/stockholm/volvo_v70_d2___summum___sov___manuell___115hk/94534936
V70,Volvo V70 D4 AWD Aut Skinn Momentum 163hk Svensksåld,99 900 kr,2013,Diesel,26 000 - 26 499 mil,Automat,/annons/stockholm/volvo_v70_d4_awd_aut_skinn_momentum_163hk_svensksald/94006951
V70,Volvo V70 2.0 Bi-Fuel Momentum 218hk Svensksåld,149 900 kr,2015,Miljöbränsle/Hybrid,10 500 - 10 999 mil,Manuell,/annons/stockholm/volvo_v70_2_0_bi_fuel_momentum_218hk_svensksald/93118240
V70,Volvo V70 D4 AWD 181hk Eu6 Momentum Classic D-Värm VOC BLIS,172 900 kr,2016,Diesel,15 000 - 15 499 mil,Automat,/annons/stockholm/volvo_v70_d4_awd_181hk_eu6_momentum_classic_d_varm_voc_blis/92825158
V70,Volvo V70 D5 Momentum Automat,59 000 kr,2008,Diesel,35 000 - 39 999 mil,Automat,/annons/sodermanland/volvo_v70_d5_momentum_automat/94531918
V70,Volvo V70 2.4 Business 140hk,29 900 kr,2006,Bensin,22 500 - 22 999 mil,Manuell,/annons/uppsala/volvo_v70_2_4_business_140hk/94530972
V70,"Volvo V70 2.5T Flexifuel DRIVe Momentum, R-Design 231hk Drag",99 900 kr,2011,Miljöbränsle/Hybrid,18 000 - 18 499 mil,Manuell,/annons/stockholm/volvo_v70_2_5t_flexifuel_drive_momentum__r_design_231hk_drag/93799310
V70,Volvo V70 Polestar Optimisation D5 AWD Geartronic Kinetic 20,75 000 kr,2008,Diesel,25 000 - 25 499 mil,Automat,/annons/vastmanland/volvo_v70_polestar_optimisation_d5_awd_geartronic_kinetic_20/94530522
V70,Volvo V70 D2 Aut Momentum 115hk Nyservad,143 900 kr,2014,Diesel,10 500 - 10 999 mil,Automat,/annons/stockholm/volvo_v70_d2_aut_momentum_115hk_nyservad/93797790
V70,Volvo V70 D4 AWD Momentum BE Automat / Krok / VOC / Navi,164 900 kr,2015,Diesel,17 500 - 17 999 mil,Automat,/annons/stockholm/volvo_v70_d4_awd_momentum_be_automat___krok___voc___navi/94529477
V70,Volvo V70 T4 Powershift R-Design 180hk Ny Kamrem 2 Ägare,159 000 kr,2011,Bensin,11 500 - 11 999 mil,Automat,/annons/stockholm/volvo_v70_t4_powershift_r_design_180hk_ny_kamrem_2_agare/94528490
V70,Volvo V70 2.0 Bi-Fuel 218hk Summum Drag Avtagbar Navi P-Värm,139 800 kr,2013,Bensin,14 500 - 14 999 mil,Automat,/annons/stockholm/volvo_v70_2_0_bi_fuel_218hk_summum_drag_avtagbar_navi_p_varm/94528031
V70,Volvo V70 1.6D DRIVe Momentum,69 000 kr,2011,Diesel,19 500 - 19 999 mil,Manuell,/annons/stockholm/volvo_v70_1_6d_drive_momentum/94526624
V70,"Volvo V70 2.5T AWD Business 210hk, Drag",39 900 kr,2003,Bensin,26 000 - 26 499 mil,Manuell,/annons/vastmanland/volvo_v70_2_5t_awd_business_210hk__drag/94170971
V70,Volvo V70 2.4D Momentum Premium 163hk El-bagagelucka,49 900 kr,2009,Diesel,26 000 - 26 499 mil,Manuell,/annons/stockholm/volvo_v70_2_4d_momentum_premium_163hk_el_bagagelucka/93693775
V70,Volvo v70 1.6D D-värm Ny kamrem 109hk,70 000 kr,2011,Diesel,16 000 - 16 499 mil,Manuell,/annons/stockholm/volvo_v70_1_6d_d_varm_ny_kamrem_109hk/94321557
V70,Volvo V70 2.4 Automat,5 000 kr,1998,Bensin,Mer än 50 000 mil,Automat,/annons/stockholm/volvo_v70_2_4_automat/94523098
V70,Volvo V70 2.5T M-Värm Drag Polestar 250hk,64 800 kr,2008,Bensin,28 500 - 28 999 mil,Manuell,/annons/uppsala/volvo_v70_2_5t_m_varm_drag_polestar_250hk/93229811
V70,Volvo V70 XC 2.4T AWD Business 200hk SVENSKSÅLD,29 900 kr,2002,Bensin,30 000 - 34 999 mil,Manuell,/annons/stockholm/volvo_v70_xc_2_4t_awd_business_200hk_svensksald/94519329
V70,Volvo V70 RESERVERAD,89 900 kr,2006,Bensin,4 500 - 4 999 mil,Manuell,/annons/sodermanland/volvo_v70_reserverad/94518938
V70,"Volvo V70 T4 Automat 180hk DRAG, Taklucka",119 900 kr,2013,Miljöbränsle/Hybrid,16 500 - 16 999 mil,Automat,/annons/uppsala/volvo_v70_t4_automat_180hk_drag__taklucka/93170902
V70,Volvo V70 2.4D Momentum 175hk,49 900 kr,2010,Diesel,28 000 - 28 499 mil,Manuell,/annons/uppsala/volvo_v70_2_4d_momentum_175hk/94516977
V70,Volvo V70 T4 200hk Polestar Drag P-Värmare,147 500 kr,2014,Bensin,11 000 - 11 499 mil,Automat,/annons/vastmanland/volvo_v70_t4_200hk_polestar_drag_p_varmare/92247483
V70,Volvo V70 2.5T Business Drag M-värm 210hk,29 900 kr,2005,Bensin,30 000 - 34 999 mil,Manuell,/annons/stockholm/volvo_v70_2_5t_business_drag_m_varm_210hk/93985084
V70,Volvo v70 2.4d (DITEC lackbehandlad 4ggr),55 000 kr,2008,Diesel,24 000 - 24 499 mil,Automat,/annons/stockholm/volvo_v70_2_4d__ditec_lackbehandlad_4ggr_/94508973
V70,Volvo S+V70 Aktion,,2008,Diesel,30 000 - 34 999 mil,Automat,/annons/stockholm/volvo_s_v70_aktion/94507921
V70,Volvo v70 D5 Summum,75 000 kr,2009,Diesel,24 500 - 24 999 mil,Automat,/annons/sodermanland/volvo_v70_d5_summum/94505290
V70,Volvo V70 2.4D Geartronic Kinetic,45 000 kr,2008,Diesel,26 500 - 26 999 mil,Automat,/annons/stockholm/volvo_v70_2_4d_geartronic_kinetic/94501657
V70,Volvo V70 2.5 FT AFV Bi-Fuel Momentum 231hk,94 900 kr,2011,Miljöbränsle/Hybrid,14 500 - 14 999 mil,Manuell,/annons/stockholm/volvo_v70_2_5_ft_afv_bi_fuel_momentum_231hk/94500013
V70,Volvo v70 riktigt schysst,63 000 kr,2011,Diesel,18 500 - 18 999 mil,Manuell,/annons/stockholm/volvo_v70_riktigt_schysst/94498154
V70,Volvo v70 summum D5 polestar,59 000 kr,2009,Diesel,30 000 - 34 999 mil,Automat,/annons/stockholm/volvo_v70_summum_d5_polestar/94492364
V70,Volvo V70 2.4 Kinetic Drag Besiktad Servad 170hk,32 900 kr,2007,Bensin,26 000 - 26 499 mil,Manuell,/annons/sodermanland/volvo_v70_2_4_kinetic_drag_besiktad_servad_170hk/94487539
V70,Volvo V70 1.6D DRIVe Momentum,43 900 kr,2010,Diesel,29 500 - 29 999 mil,Manuell,/annons/stockholm/volvo_v70_1_6d_drive_momentum/94485203
V70,Volvo V70 2.5T FLEXIFUEL AUTOMAT MOMENTUM DRAGKROM 231hk,93 500 kr,2010,Bensin,16 000 - 16 499 mil,Automat,/annons/stockholm/volvo_v70_2_5t_flexifuel_automat_momentum_dragkrom_231hk/93706477
V70,Volvo V70 D3 Momentum,80 000 kr,2011,Diesel,16 500 - 16 999 mil,Manuell,/annons/stockholm/volvo_v70_d3_momentum/94481705
V70,Volvo V70 2.0 Flexifuel Kinetic Drag 145hk,64 900 kr,2009,Miljöbränsle/Hybrid,16 000 - 16 499 mil,Manuell,/annons/vastmanland/volvo_v70_2_0_flexifuel_kinetic_drag_145hk/94481564
V70,Volvo v70 gör det själv / reservdelsbil,5 000 kr,2000,Bensin,30 000 - 34 999 mil,Manuell,/annons/uppsala/volvo_v70_gor_det_sjalv___reservdelsbil/94477775
V70,Volvo V70 2.4 140hk/Helt nybesiktad/Dragkrok/Kamrem bytt,24 900 kr,2006,Bensin,35 000 - 39 999 mil,Manuell,/annons/stockholm/volvo_v70_2_4_140hk_helt_nybesiktad_dragkrok_kamrem_bytt/93794861
V70,Volvo v70,27 500 kr,2002,Bensin,29 500 - 29 999 mil,Manuell,/annons/sodermanland/volvo_v70/94474052
V70,Volvo V70 T4F Momentum 180hk VOC,134 900 kr,2013,Miljöbränsle/Hybrid,11 500 - 11 999 mil,Automat,/annons/stockholm/volvo_v70_t4f_momentum_180hk_voc/94474187
V70,"Volvo V70 D2 Geartronic, 115hk, Fulltutrustad",100 000 kr,2013,Diesel,20 000 - 20 499 mil,Automat,/annons/stockholm/volvo_v70_d2_geartronic__115hk__fulltutrustad/94473321
V70,Volvo V70 2.0 Bi-Fuel Automat 218hk Helskinn,109 900 kr,2014,Miljöbränsle/Hybrid,24 000 - 24 499 mil,Automat,/annons/stockholm/volvo_v70_2_0_bi_fuel_automat_218hk_helskinn/94472528
V70,Volvo V70 2.5T Automat Momentum,18 500 kr,2005,Bensin,35 000 - 39 999 mil,Automat,/annons/stockholm/volvo_v70_2_5t_automat_momentum/94471684
V70,"Volvo V70 D4 VOC/GPS/DRAG Summum, Classic 181hk",142 000 kr,2016,Diesel,23 500 - 23 999 mil,Automat,/annons/vastmanland/volvo_v70_d4_voc_gps_drag_summum__classic_181hk/94223512
V70,Volvo V70 D5 MOMENTUM BESIKTAD DRAGKROK 185HK,39 900 kr,2008,Diesel,29 500 - 29 999 mil,Manuell,/annons/stockholm/volvo_v70_d5_momentum_besiktad_dragkrok_185hk/94469969
